Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtUnfSF,TotalBsmtSF,HeatingQC,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,TotalBath,TotalHalfBath,HouseAge,RemodelledAge,GarageAge
2135,30,60.0,10320,5,8,0.0,3,3,2,3,451.0,451.0,3,0,759,1,1,3,5,0,0,2.0,576.0,3,3,40,0,0,0,0,0,0,0,8,1.0,0.0,96,17,11.0
2136,190,60.0,10320,3,3,0.0,2,2,3,2,536.0,536.0,5,0,1344,3,2,3,8,0,0,0.0,0.0,0,0,42,0,204,0,0,0,0,0,5,2.0,0.0,93,58,
2137,20,82.0,9488,5,6,0.0,4,3,3,3,1046.0,1046.0,4,0,1054,3,1,3,6,0,0,1.0,240.0,3,3,0,60,122,0,0,0,0,0,9,1.0,0.0,61,15,61.0
2138,85,,11235,5,6,0.0,3,3,4,3,197.0,981.0,3,0,1075,3,1,4,6,0,0,2.0,440.0,3,3,64,0,0,0,64,0,0,0,5,2.0,0.0,45,45,12.0
2139,80,80.0,13014,6,5,39.0,3,3,3,3,480.0,1008.0,3,0,1096,3,1,3,6,1,2,2.0,484.0,3,3,168,0,0,0,0,0,0,0,12,2.0,0.0,30,30,30.0
2140,20,68.0,10265,5,7,0.0,3,2,3,3,234.0,992.0,5,0,992,3,1,4,6,0,0,1.0,294.0,3,3,204,0,0,0,0,0,0,600,7,2.0,0.0,41,3,41.0
2141,85,,7703,6,8,40.0,3,3,4,3,0.0,450.0,5,0,1034,3,1,3,6,1,1,2.0,504.0,3,3,311,0,0,0,0,0,0,0,5,1.0,1.0,30,30,30.0
2142,20,,9981,5,5,340.0,3,3,3,3,852.0,1073.0,4,0,1073,3,1,3,6,0,0,1.0,270.0,3,3,0,90,0,0,0,0,0,0,3,1.0,0.0,41,41,41.0
2143,85,,7400,5,5,0.0,3,3,4,3,0.0,1060.0,3,0,1126,2,1,3,5,0,0,2.0,506.0,3,3,178,0,0,0,0,0,0,0,3,2.0,0.0,24,24,24.0
2144,190,60.0,12900,5,4,0.0,3,3,3,2,0.0,1300.0,2,0,1140,3,1,3,6,0,0,2.0,400.0,3,3,0,0,190,0,0,0,0,0,1,2.0,0.0,88,58,88.0
2145,20,94.0,9239,5,8,0.0,3,4,3,3,326.0,960.0,5,0,960,3,1,4,6,0,0,1.0,300.0,3,3,168,0,0,0,0,0,0,0,5,2.0,0.0,45,5,45.0
2146,20,88.0,14175,6,8,0.0,3,3,3,4,212.0,988.0,3,0,1188,1,1,3,4,1,3,2.0,621.0,3,3,102,89,231,0,0,0,0,0,6,2.0,0.0,52,52,52.0
2147,190,,10532,5,3,275.0,3,3,3,3,0.0,988.0,4,0,1721,3,1,3,7,2,3,2.0,626.0,3,3,50,84,0,0,0,0,0,0,12,3.0,0.0,48,48,48.0
2148,50,63.0,8375,5,7,0.0,3,3,3,3,240.0,576.0,4,0,1350,2,1,4,6,0,0,3.0,627.0,3,3,0,0,0,0,0,0,0,0,6,2.0,1.0,67,35,35.0
2149,80,,10200,5,8,0.0,3,4,4,3,160.0,864.0,5,0,904,3,1,4,5,0,0,3.0,912.0,3,3,143,0,0,0,0,0,0,0,6,1.0,0.0,38,38,29.0
2150,20,82.0,20270,7,6,0.0,3,3,4,3,925.0,1524.0,3,0,1524,3,1,3,7,2,4,2.0,478.0,3,3,140,0,0,0,0,0,0,0,4,3.0,0.0,29,29,29.0
2151,50,50.0,5190,7,5,0.0,3,3,3,3,570.0,570.0,3,0,1079,2,1,3,5,1,4,1.0,249.0,3,3,135,0,0,0,0,0,0,0,1,1.0,0.0,60,58,60.0
2152,30,85.0,19550,5,7,0.0,3,3,3,3,545.0,1580.0,5,0,1518,2,1,2,5,2,4,0.0,0.0,0,0,0,39,0,0,0,0,0,0,1,2.0,0.0,68,1,
2153,20,68.0,9571,5,6,0.0,3,3,3,3,639.0,1509.0,3,0,1509,3,1,4,6,1,3,1.0,322.0,3,3,158,0,0,0,576,0,0,0,7,2.0,0.0,52,52,52.0
2154,90,50.0,9350,5,5,0.0,3,3,4,3,0.0,864.0,2,0,864,2,1,3,4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,33,33,
2155,60,50.0,9360,6,8,216.0,4,3,3,3,297.0,621.0,3,0,1269,3,1,3,7,0,0,1.0,280.0,3,3,0,236,0,0,0,0,0,0,11,1.0,1.0,46,7,46.0
2156,60,,9771,6,5,190.0,4,3,4,3,298.0,1077.0,5,0,2814,4,1,4,9,1,3,2.0,614.0,3,3,48,32,0,0,216,0,0,0,6,2.0,2.0,13,6,13.0
2157,20,80.0,9938,7,5,251.0,4,3,4,3,331.0,1602.0,5,0,1626,3,1,4,7,1,3,2.0,534.0,3,3,424,40,0,0,0,0,0,0,4,3.0,1.0,14,14,14.0
2158,60,,14171,7,5,0.0,4,3,4,3,457.0,812.0,5,0,2200,4,1,4,9,1,3,2.0,453.0,3,3,168,98,0,0,0,0,0,0,12,2.0,1.0,15,14,15.0
2159,80,85.0,10541,7,5,0.0,4,3,4,3,672.0,672.0,5,0,2037,3,1,4,8,1,3,2.0,472.0,3,3,100,33,0,0,0,0,0,0,2,2.0,1.0,12,12,12.0
2160,60,65.0,10616,7,5,0.0,4,3,4,3,628.0,628.0,5,0,1356,3,1,4,6,1,4,2.0,484.0,3,3,100,24,0,0,0,0,0,0,3,2.0,1.0,1,1,1.0
2161,20,65.0,9345,8,5,156.0,4,3,4,3,1615.0,1615.0,5,0,1615,3,1,4,7,1,4,3.0,864.0,3,3,168,30,0,0,0,0,0,0,5,2.0,0.0,1,1,1.0
2162,20,91.0,11778,9,5,554.0,4,3,4,3,186.0,2271.0,5,0,2276,3,1,5,7,2,4,3.0,1348.0,4,3,0,0,70,0,255,0,0,0,6,3.0,0.0,0,0,0.0
2163,20,91.0,11778,9,5,402.0,5,3,5,3,598.0,1751.0,5,0,1766,3,1,5,8,2,4,3.0,874.0,3,3,216,36,0,0,0,0,0,0,12,3.0,1.0,0,0,0.0
2164,80,,11454,8,5,302.0,4,3,4,3,631.0,1401.0,5,0,1511,3,1,4,6,1,2,3.0,811.0,3,3,168,42,0,0,0,0,0,0,2,3.0,0.0,13,13,13.0
2165,20,,11500,6,6,0.0,3,3,4,4,197.0,1182.0,5,0,1643,2,1,3,6,1,4,2.0,438.0,3,3,339,0,0,0,0,0,0,0,3,3.0,0.0,42,42,42.0
2166,20,65.0,9750,5,7,0.0,3,3,4,3,268.0,990.0,5,0,990,3,1,3,5,0,0,2.0,528.0,3,3,168,0,0,0,0,0,0,0,8,2.0,0.0,14,14,11.0
2167,20,,8696,7,5,150.0,3,3,4,3,110.0,1418.0,5,0,1418,3,1,4,5,1,3,2.0,558.0,3,3,208,110,0,0,0,0,0,0,5,3.0,0.0,11,10,11.0
2168,60,,13142,6,5,128.0,3,3,4,3,176.0,864.0,5,0,1771,3,1,4,6,0,0,2.0,600.0,3,3,0,96,0,0,0,0,0,0,7,3.0,1.0,11,11,11.0
2169,60,68.0,8998,7,5,120.0,4,3,4,3,255.0,782.0,5,0,1652,3,1,4,6,0,0,2.0,532.0,3,3,0,70,0,0,0,0,0,0,6,2.0,1.0,8,8,8.0
2170,60,75.0,12192,7,5,0.0,4,3,4,3,265.0,928.0,5,0,1823,3,1,4,6,0,0,2.0,626.0,3,3,192,36,0,0,0,0,0,4500,5,3.0,1.0,8,7,8.0
2171,20,,12250,5,6,180.0,3,3,4,3,83.0,864.0,5,0,1174,3,1,3,5,0,0,2.0,528.0,3,3,211,0,280,0,0,0,0,0,5,2.0,0.0,30,30,30.0
2172,20,,9216,5,6,176.0,3,3,3,3,782.0,1076.0,3,0,1076,3,1,3,5,1,2,2.0,576.0,3,3,0,0,0,0,0,0,0,0,9,1.0,1.0,33,33,23.0
2173,20,40.0,14330,5,6,0.0,3,3,3,3,180.0,864.0,3,0,1558,2,1,3,5,0,0,2.0,440.0,3,3,140,0,239,0,227,0,0,0,8,3.0,0.0,33,7,33.0
2174,60,,10400,7,5,227.0,4,3,4,3,1257.0,1257.0,5,0,2161,3,1,4,8,1,3,2.0,570.0,3,3,0,84,0,0,0,0,0,0,6,2.0,1.0,7,7,7.0
2175,60,,9720,9,5,134.0,4,3,4,3,163.0,1357.0,5,0,1947,3,1,4,7,1,3,3.0,725.0,3,3,168,116,0,0,0,0,0,0,1,3.0,1.0,7,6,7.0
2176,20,,14860,8,5,240.0,4,3,5,3,240.0,1778.0,5,0,1786,3,1,4,6,1,4,3.0,715.0,3,3,182,35,0,0,0,0,0,0,6,3.0,0.0,6,5,6.0
2177,60,41.0,10905,7,5,0.0,4,3,4,3,1129.0,1129.0,5,0,2327,4,1,4,9,1,4,2.0,596.0,3,3,0,57,0,0,0,0,0,0,8,2.0,1.0,5,5,5.0
2178,60,96.0,11690,8,5,192.0,4,3,4,3,850.0,850.0,5,0,1764,3,1,4,7,1,3,2.0,560.0,3,3,120,29,0,0,0,0,0,0,6,2.0,1.0,9,8,9.0
2179,120,,4426,6,5,205.0,4,3,4,3,186.0,848.0,5,0,848,1,1,4,3,0,0,2.0,420.0,3,3,140,0,0,0,0,0,0,0,2,2.0,0.0,4,4,4.0
2180,90,83.0,10126,6,5,0.0,3,4,4,3,83.0,1838.0,5,0,1838,2,2,3,8,0,0,3.0,721.0,3,3,160,67,0,0,0,0,0,0,7,4.0,0.0,11,10,10.0
2181,20,75.0,9750,7,5,50.0,4,3,4,3,1421.0,1445.0,5,0,1445,3,1,4,6,0,0,2.0,470.0,3,3,0,35,0,0,0,0,0,0,6,2.0,0.0,4,4,4.0
2182,20,85.0,11058,7,6,212.0,4,3,4,3,1508.0,1564.0,5,0,1564,3,1,4,6,0,0,3.0,814.0,3,3,0,24,0,0,0,0,0,0,2,2.0,0.0,1,1,1.0
2183,20,74.0,9627,7,5,0.0,4,3,4,3,1327.0,1351.0,5,0,1361,3,1,4,6,0,0,2.0,610.0,3,3,0,50,0,0,0,0,0,0,6,2.0,0.0,1,1,1.0
2184,20,75.0,9825,5,5,0.0,3,3,3,3,483.0,1092.0,3,0,1092,3,1,3,6,0,0,1.0,264.0,3,3,259,0,0,0,161,0,0,0,4,1.0,0.0,42,42,42.0
2185,85,64.0,12102,5,5,222.0,3,3,4,4,0.0,456.0,5,0,1033,3,1,3,6,0,0,2.0,504.0,2,3,224,0,0,0,0,0,0,0,4,1.0,1.0,32,32,32.0
2186,20,65.0,6500,6,6,84.0,3,3,3,0,94.0,1127.0,3,0,1127,3,1,3,6,1,1,2.0,480.0,3,3,0,0,138,0,0,0,0,0,5,1.0,2.0,32,32,17.0
2187,80,,9638,6,6,0.0,3,3,3,3,541.0,1029.0,3,0,1117,3,1,3,6,1,2,2.0,542.0,3,3,292,0,0,0,0,0,0,0,11,2.0,0.0,31,31,31.0
2188,60,72.0,7200,6,7,0.0,3,3,3,3,396.0,684.0,3,0,1398,3,1,3,6,1,3,2.0,440.0,3,3,0,0,0,0,0,0,0,0,2,1.0,1.0,32,7,32.0
2189,20,123.0,47007,5,7,0.0,3,3,0,0,0.0,0.0,3,0,3820,5,1,5,11,2,4,2.0,624.0,3,3,0,372,0,0,0,0,0,0,7,,,49,12,49.0
2190,90,65.0,6012,4,5,0.0,3,2,0,0,0.0,0.0,3,0,1152,2,2,3,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,6,2.0,0.0,53,53,
2191,90,74.0,6845,4,5,58.0,3,3,0,0,0.0,0.0,3,0,1152,2,2,3,6,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,2.0,0.0,53,53,
2192,190,56.0,6931,4,5,0.0,3,3,3,3,0.0,784.0,3,0,784,2,1,3,4,0,0,0.0,0.0,0,0,112,0,0,0,0,0,0,0,5,2.0,0.0,53,53,
2193,50,60.0,12180,5,7,0.0,3,3,3,3,585.0,585.0,4,0,1053,2,1,5,5,0,0,0.0,0.0,0,0,42,0,0,0,0,0,0,0,1,1.0,1.0,70,1,
2194,50,57.0,8050,5,8,0.0,3,4,0,0,0.0,0.0,4,0,1137,4,1,3,8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,1.0,1.0,61,15,
2195,20,68.0,9520,4,5,115.0,3,3,4,3,144.0,911.0,3,0,930,2,1,3,5,0,0,1.0,286.0,3,3,134,0,0,0,0,0,0,3000,5,1.0,0.0,55,55,55.0
2196,80,62.0,7692,4,6,0.0,3,3,5,3,416.0,416.0,4,0,1204,3,1,3,6,0,0,1.0,312.0,3,3,0,0,0,0,0,0,0,0,11,1.0,0.0,54,54,54.0
2197,30,67.0,5142,4,7,0.0,3,3,3,3,725.0,949.0,3,0,1292,3,1,4,6,0,0,1.0,205.0,3,3,0,0,183,0,0,0,0,0,6,1.0,1.0,85,0,85.0
2198,30,60.0,7290,7,8,174.0,3,3,3,3,1228.0,1228.0,5,0,1424,2,1,3,7,1,4,1.0,312.0,3,3,0,0,90,0,0,0,0,0,4,2.0,0.0,87,58,87.0
2199,90,64.0,7804,6,7,0.0,3,3,3,3,0.0,960.0,5,0,1920,4,2,3,10,2,4,2.0,480.0,3,3,248,0,121,0,0,0,0,0,7,4.0,2.0,78,58,78.0
2200,70,66.0,8969,6,6,0.0,3,3,3,3,265.0,644.0,5,0,1316,2,1,3,6,1,4,1.0,369.0,3,3,0,0,0,0,192,0,0,0,7,2.0,0.0,82,58,7.0
2201,50,63.0,15564,6,6,0.0,3,3,4,3,676.0,676.0,5,0,1264,3,1,3,6,0,0,2.0,400.0,3,3,424,0,0,0,0,0,0,400,1,1.0,0.0,94,13,14.0
2202,70,54.0,7609,8,9,0.0,4,4,2,3,392.0,798.0,5,0,1512,3,1,4,7,1,4,1.0,180.0,3,3,85,16,41,0,0,0,0,0,6,3.0,0.0,83,11,83.0
2203,70,,9650,6,3,0.0,3,3,3,3,784.0,784.0,3,0,1603,4,1,3,7,1,4,2.0,599.0,3,3,0,217,0,0,0,0,0,0,6,1.0,0.0,85,58,28.0
2204,50,,11700,5,6,0.0,3,3,3,3,336.0,942.0,5,0,1938,4,1,4,7,1,4,1.0,240.0,3,3,0,40,0,0,0,0,0,0,7,2.0,0.0,71,13,71.0
2205,50,,9260,5,4,0.0,3,3,3,3,884.0,884.0,3,0,1374,3,1,3,6,0,0,1.0,225.0,3,3,64,0,0,0,100,0,0,0,3,1.0,0.0,70,58,70.0
2206,20,79.0,7801,6,5,88.0,3,2,3,3,591.0,1091.0,2,0,1091,2,1,3,5,1,3,1.0,344.0,3,3,66,105,0,0,221,0,0,0,5,1.0,1.0,57,57,57.0
2207,70,100.0,9670,8,6,40.0,3,3,3,2,398.0,608.0,3,0,1873,4,1,3,9,2,4,2.0,786.0,2,3,0,0,207,0,0,0,0,0,6,1.0,1.0,73,58,73.0
2208,50,70.0,12392,7,9,0.0,3,4,3,4,397.0,832.0,5,0,2161,3,1,4,8,2,3,2.0,506.0,3,3,0,96,0,0,0,0,0,0,4,3.0,1.0,58,8,14.0
2209,20,56.0,26073,5,5,0.0,3,3,3,3,782.0,1898.0,5,0,1898,3,1,3,7,2,3,2.0,484.0,3,3,0,51,224,0,0,0,0,0,4,2.0,1.0,52,52,52.0
2210,160,24.0,1879,6,6,0.0,3,3,4,3,150.0,516.0,3,0,1032,2,1,3,5,1,3,2.0,462.0,3,3,213,0,0,0,0,0,0,0,12,1.0,0.0,28,28,28.0
2211,30,50.0,7000,6,8,0.0,3,4,3,3,555.0,894.0,3,0,919,2,1,3,5,0,0,1.0,195.0,3,3,0,0,116,0,0,0,0,0,7,2.0,0.0,82,10,82.0
2212,50,60.0,6000,6,8,0.0,3,3,2,3,720.0,720.0,4,0,1090,3,1,3,5,0,0,1.0,240.0,3,3,0,0,0,0,0,0,0,0,7,1.0,0.0,68,2,68.0
2213,50,58.0,8155,5,7,0.0,3,3,4,3,780.0,780.0,4,0,1200,4,1,3,7,0,0,0.0,0.0,0,0,0,0,96,0,0,0,0,0,7,1.0,0.0,78,58,
2214,80,75.0,6000,5,5,0.0,2,3,4,3,367.0,624.0,5,0,1656,3,1,3,7,1,1,1.0,288.0,3,3,0,180,0,0,100,0,0,0,7,1.0,1.0,41,41,41.0
2215,30,60.0,7392,5,7,0.0,3,3,3,3,520.0,520.0,3,0,912,2,1,3,5,0,0,1.0,360.0,3,3,0,90,0,0,0,0,0,0,5,1.0,0.0,78,13,74.0
2216,50,75.0,9000,5,5,162.0,3,3,3,3,821.0,1151.0,4,0,1955,4,1,3,7,0,0,1.0,356.0,3,3,0,0,0,0,0,0,0,0,1,2.0,0.0,50,50,50.0
2217,20,80.0,14584,1,5,0.0,2,1,0,0,0.0,0.0,1,0,733,2,1,2,4,0,0,2.0,487.0,2,1,0,0,0,0,0,0,0,0,2,1.0,0.0,56,56,56.0
2218,70,60.0,5280,4,7,0.0,3,3,0,2,173.0,173.0,5,0,1361,2,1,3,6,0,0,1.0,185.0,2,3,0,123,0,0,0,0,0,0,7,1.0,0.0,113,58,113.0
2219,50,52.0,5150,4,7,0.0,3,3,0,3,356.0,356.0,3,0,1049,2,1,3,5,0,0,1.0,195.0,1,2,0,0,0,0,0,0,0,0,5,1.0,0.0,98,8,98.0
2220,70,60.0,9000,4,6,0.0,3,3,2,2,592.0,592.0,5,0,864,3,1,2,5,0,0,1.0,216.0,2,2,0,30,160,0,0,0,0,0,6,1.0,1.0,88,58,88.0
2221,120,44.0,3843,8,5,186.0,5,3,5,3,120.0,1596.0,5,0,1648,2,1,5,5,1,4,2.0,525.0,3,3,162,53,0,153,0,0,0,0,8,3.0,1.0,1,0,1.0
2222,120,44.0,3811,7,5,174.0,4,3,5,3,120.0,1594.0,5,0,1646,2,1,5,5,1,4,2.0,482.0,3,3,128,53,0,0,155,0,0,0,7,3.0,1.0,4,3,4.0
2223,20,,23730,7,5,668.0,4,3,5,3,1140.0,1840.0,5,0,2032,3,1,4,7,0,0,3.0,786.0,3,3,0,46,192,0,0,0,0,0,9,4.0,0.0,12,11,12.0
2224,60,,11050,7,5,0.0,3,3,4,3,910.0,910.0,5,0,1820,3,1,4,8,1,3,3.0,816.0,3,3,318,32,0,0,0,0,0,0,9,2.0,1.0,12,11,12.0
2225,90,76.0,10260,5,4,0.0,3,3,0,0,0.0,0.0,3,0,1872,4,2,3,8,0,0,2.0,484.0,3,3,0,0,0,0,0,0,0,0,11,2.0,2.0,32,32,32.0
2226,20,74.0,9990,4,5,0.0,3,3,4,3,297.0,1680.0,4,0,1689,3,1,3,6,1,3,2.0,432.0,3,3,428,120,0,0,0,0,0,0,7,3.0,0.0,17,17,17.0
2227,120,42.0,4084,7,6,340.0,4,3,4,3,384.0,1277.0,4,0,1501,2,1,4,6,1,3,2.0,512.0,3,3,240,0,0,0,0,0,0,0,7,3.0,0.0,22,22,22.0
2228,20,74.0,11563,8,5,258.0,4,3,5,3,482.0,1518.0,5,0,1537,3,1,4,8,0,0,3.0,788.0,3,3,0,26,0,0,0,0,0,0,4,3.0,0.0,2,1,1.0
2229,60,107.0,12852,8,5,0.0,4,3,4,3,150.0,920.0,5,0,1780,3,1,4,6,1,4,2.0,612.0,3,3,0,192,0,0,0,0,0,0,1,3.0,1.0,1,1,1.0
2230,80,73.0,9802,5,5,0.0,3,3,4,3,352.0,352.0,4,0,1442,3,1,3,6,0,0,2.0,400.0,3,3,100,0,0,0,0,0,0,0,4,2.0,1.0,2,1,1.0
2231,60,81.0,12018,7,5,60.0,4,3,4,3,796.0,796.0,5,0,1612,3,1,4,6,0,0,3.0,666.0,3,3,0,64,0,0,0,0,0,0,10,2.0,1.0,0,0,0.0
2232,20,75.0,12890,6,5,128.0,3,3,4,3,1495.0,1495.0,5,0,1495,3,1,3,8,1,3,2.0,438.0,3,3,252,0,192,0,0,0,0,0,7,2.0,0.0,19,19,19.0
2233,20,93.0,18265,6,5,228.0,4,4,4,4,276.0,1256.0,5,0,1256,3,1,4,6,1,2,2.0,578.0,3,3,282,0,0,0,0,0,0,0,3,2.0,0.0,22,22,22.0
2234,20,82.0,11202,8,5,206.0,4,3,5,3,403.0,1432.0,5,0,1440,3,1,4,7,1,3,2.0,467.0,3,3,185,95,0,0,0,0,0,0,6,3.0,0.0,5,5,5.0
2235,20,,7915,6,5,0.0,4,3,5,3,443.0,1666.0,5,0,1675,3,1,4,6,0,0,2.0,435.0,3,3,165,52,0,0,0,0,0,0,12,3.0,0.0,9,8,9.0
2236,20,79.0,11449,8,5,0.0,4,3,4,3,873.0,1884.0,5,0,1728,3,1,4,7,1,4,2.0,520.0,3,3,0,276,0,0,0,0,0,0,1,3.0,0.0,1,1,1.0
2237,20,85.0,11447,8,5,674.0,4,3,5,3,393.0,1964.0,5,0,1964,3,1,4,7,1,4,3.0,892.0,3,3,0,265,0,0,0,0,0,0,6,3.0,1.0,3,2,3.0
2238,90,97.0,8940,7,5,200.0,3,4,4,4,35.0,1344.0,5,0,1344,2,2,3,8,0,0,4.0,784.0,3,3,0,0,0,0,0,0,0,0,11,4.0,0.0,11,10,11.0
2239,20,77.0,9278,5,5,0.0,3,3,4,3,1092.0,1092.0,5,0,1092,2,1,3,5,0,0,0.0,0.0,0,0,0,52,0,0,0,0,0,0,2,1.0,0.0,1,0,
2240,120,32.0,4500,6,5,197.0,3,3,5,3,325.0,1189.0,5,0,1189,2,1,3,4,0,0,2.0,392.0,3,3,0,122,0,0,0,0,0,0,4,3.0,0.0,11,11,11.0
2241,85,150.0,14137,4,5,98.0,3,3,4,3,88.0,1200.0,4,0,1200,3,1,3,6,0,0,3.0,850.0,3,3,0,119,0,0,171,0,0,0,11,2.0,0.0,44,44,44.0
2242,120,,4224,5,6,0.0,3,3,4,3,271.0,1040.0,4,0,1040,3,1,3,6,0,0,2.0,499.0,3,3,0,100,0,0,0,0,0,0,6,1.0,0.0,33,33,33.0
2243,160,41.0,2665,5,7,0.0,3,3,4,3,232.0,550.0,3,0,1475,4,1,3,6,1,3,1.0,336.0,3,3,92,26,0,0,0,0,0,0,5,2.0,0.0,32,32,32.0
2244,180,21.0,1974,4,7,0.0,3,4,4,3,25.0,526.0,4,0,988,2,1,3,5,0,0,1.0,297.0,3,3,120,101,0,0,0,0,0,0,6,2.0,0.0,35,2,35.0
2245,180,21.0,1596,4,6,0.0,3,3,4,3,25.0,462.0,3,0,988,1,1,3,4,1,1,1.0,297.0,3,3,0,101,0,120,0,0,0,0,7,2.0,0.0,35,35,35.0
2246,20,,17979,5,6,0.0,3,4,3,3,328.0,1113.0,5,0,1160,3,1,4,6,0,0,1.0,257.0,3,3,81,0,0,0,0,0,0,500,2,2.0,0.0,40,40,40.0
2247,160,21.0,1477,6,9,0.0,3,4,3,3,188.0,546.0,5,0,1092,3,1,3,6,0,0,0.0,0.0,0,0,187,0,0,0,0,0,0,0,3,2.0,1.0,38,1,
2248,20,59.0,6490,5,7,0.0,3,4,3,3,282.0,816.0,5,0,816,2,1,3,4,0,0,1.0,264.0,3,3,315,0,0,0,0,0,0,0,4,1.0,1.0,25,25,25.0
2249,20,60.0,6600,5,6,0.0,3,3,3,3,207.0,845.0,4,0,845,3,1,4,6,0,0,1.0,264.0,3,3,0,0,0,0,0,0,0,0,7,1.0,0.0,26,3,26.0
2250,20,74.0,12395,5,6,0.0,3,3,3,3,217.0,864.0,3,0,889,3,1,3,6,0,0,2.0,484.0,3,3,0,0,0,0,0,0,0,0,4,1.0,0.0,24,24,24.0
2251,70,,56600,5,1,0.0,3,3,3,3,686.0,686.0,5,0,1836,4,1,3,7,0,0,1.0,288.0,3,2,0,0,0,0,0,0,0,0,1,2.0,0.0,108,58,108.0
2252,20,85.0,10667,6,6,302.0,3,3,3,3,749.0,1587.0,3,0,1587,3,1,3,7,1,4,2.0,525.0,3,3,0,44,0,0,0,0,0,0,3,2.0,0.0,36,36,36.0
2253,80,56.0,8872,6,5,0.0,3,3,4,3,384.0,384.0,4,0,1384,3,1,3,7,1,3,2.0,390.0,3,3,0,0,0,0,0,0,0,0,3,2.0,1.0,10,10,10.0
2254,80,,10147,6,5,32.0,3,3,4,3,206.0,392.0,4,0,1694,3,1,3,7,1,3,2.0,398.0,3,3,256,64,0,0,0,0,0,0,3,2.0,1.0,13,13,13.0
2255,60,,8637,6,5,0.0,3,3,4,3,52.0,923.0,4,0,1714,3,1,3,7,1,3,2.0,451.0,3,3,256,48,0,0,0,0,0,0,4,3.0,1.0,8,7,7.0
2256,60,63.0,7875,7,5,0.0,4,3,4,3,277.0,691.0,4,0,1553,3,1,4,6,0,0,2.0,420.0,3,3,0,44,0,0,0,0,0,0,8,2.0,1.0,11,11,11.0
2257,60,60.0,7500,6,5,0.0,3,3,4,3,938.0,938.0,5,0,2299,5,1,3,7,1,3,2.0,482.0,3,3,188,30,0,0,0,0,0,0,8,3.0,1.0,8,4,8.0
2258,20,,9556,7,5,52.0,3,3,4,3,1168.0,1168.0,4,0,1187,3,1,4,6,0,0,2.0,420.0,3,3,0,21,0,0,0,0,0,0,8,2.0,0.0,15,14,15.0
2259,60,,7655,6,5,0.0,3,3,4,3,903.0,903.0,4,0,1642,3,1,3,7,1,3,2.0,392.0,3,3,290,84,0,0,0,0,0,0,7,2.0,1.0,14,13,14.0
2260,20,160.0,18160,6,6,138.0,3,3,3,3,752.0,1302.0,2,0,1128,3,1,3,6,1,3,2.0,480.0,3,3,0,108,246,0,0,0,0,0,3,2.0,0.0,43,43,43.0
2261,120,38.0,4740,8,5,0.0,4,3,4,3,918.0,1166.0,4,0,1179,2,1,3,5,0,0,2.0,480.0,3,3,0,108,0,0,135,0,0,0,10,3.0,0.0,19,19,19.0
2262,120,35.0,5118,8,5,0.0,4,3,4,3,386.0,1312.0,4,0,1321,1,1,4,4,1,3,2.0,484.0,3,3,0,64,140,0,0,0,0,0,8,2.0,0.0,17,17,17.0
2263,60,98.0,12328,8,5,146.0,4,3,5,3,163.0,1149.0,5,0,2541,4,1,5,10,1,4,3.0,729.0,3,3,120,32,0,0,0,0,0,0,7,4.0,1.0,2,2,2.0
2264,20,52.0,51974,9,5,710.0,5,3,5,3,1559.0,2660.0,5,0,2338,4,1,4,8,2,4,3.0,1110.0,4,3,0,135,0,0,322,0,0,0,6,3.0,1.0,1,0,2.0
2265,190,195.0,41600,5,5,0.0,3,3,4,3,53.0,1100.0,3,0,1424,3,1,3,7,0,0,3.0,828.0,3,3,144,0,0,0,0,0,0,0,11,2.0,1.0,38,17,38.0
2266,120,61.0,8035,9,5,165.0,4,3,5,3,815.0,1612.0,5,0,1612,2,1,5,6,1,4,2.0,556.0,3,3,0,164,0,0,0,0,0,0,3,3.0,0.0,1,1,1.0
2267,20,85.0,14082,8,5,945.0,4,3,5,4,662.0,2220.0,5,0,2234,1,1,4,7,1,4,2.0,724.0,3,3,390,80,0,0,0,0,0,0,1,2.0,1.0,1,1,1.0
2268,20,81.0,13870,10,5,250.0,5,3,5,3,590.0,1742.0,5,0,2042,3,1,5,8,1,4,3.0,724.0,3,3,240,52,0,0,174,0,0,0,10,3.0,0.0,1,0,0.0
2269,20,,10960,6,5,0.0,3,3,4,3,1028.0,1284.0,3,0,1284,3,1,3,5,0,0,2.0,480.0,3,3,0,0,192,0,0,0,0,0,4,3.0,0.0,23,23,23.0
2270,60,78.0,12090,7,7,306.0,4,3,4,3,404.0,725.0,5,0,1479,3,1,4,6,1,3,2.0,484.0,3,3,167,72,0,0,0,0,0,0,3,2.0,1.0,26,4,26.0
